2010-03-15 13:00:00,2820.90,1003245.60,1004509.80 
2010-03-15 14:00:00,2820.90,1003716.00,1004509.80 
2010-03-15 15:00:00,2820.90,1006244.40,1004509.80 
2010-03-15 16:00:00,2820.90,1005935.70,1004509.80 
2010-03-15 17:00:00,2820.90,1005553.50,1004509.80 
2010-03-15 18:00:00,2820.90,1006038.60,1004509.80 
2010-03-16 11:00:00,2820.90,1003554.30,1004509.80 
2010-03-16 12:00:00,2820.90,1009787.10,1003701.30 
2010-03-16 13:00:00,2820.90,1010331.00,1003701.30 
2010-03-16 14:00:00,2820.90,1009934.10,1003701.30 
2010-03-16 15:00:00,2820.90,1009287.30,1003701.30 
2010-03-16 16:00:00,2820.90,1009698.90,1003701.30 
2010-03-16 17:00:00,2820.90,1008581.70,1003701.30 
2010-03-16 18:00:00,2820.90,1010198.70,1003701.30 
2010-03-17 11:00:00,2820.90,1010904.30,1003701.30 
2010-03-17 12:00:00,2820.90,1013359.20,1011051.30 
2010-03-17 13:00:00,2820.90,1013976.60,1011051.30 
2010-03-17 14:00:00,2820.90,1014476.40,1011051.30 
2010-03-17 15:00:00,2820.90,1014255.90,1011051.30 
2010-03-17 16:00:00,2820.90,1014270.60,1011051.30 
2010-03-17 17:00:00,2820.90,1015137.90,1011051.30 
2010-03-17 18:00:00,2820.90,1014726.30,1011051.30 
2010-03-18 11:00:00,2820.90,1013800.20,1011051.30 
2010-03-18 12:00:00,2820.90,1012506.60,1013947.20 
2010-03-18 13:00:00,2820.90,1012418.40,1013947.20 
2010-03-18 14:00:00,2820.90,1012624.20,1013947.20 
2010-03-18 15:00:00,2820.90,1012506.60,1013947.20 
2010-03-18 16:00:00,2820.90,1013315.10,1013947.20 
2010-03-18 17:00:00,2820.90,1013403.30,1013947.20 
2010-03-18 18:00:00,2820.90,1012668.30,1013947.20 
2010-03-19 11:01:00,2820.90,1011668.70,1013947.20 
2010-03-19 12:00:00,2820.90,1018342.50,1011815.70 
2010-03-19 13:00:00,2820.90,1016622.60,1011815.70 
2010-03-19 14:00:00,2820.90,1015828.80,1011815.70 
2010-03-19 15:00:00,2820.90,1016549.10,1011815.70 
2010-03-19 16:00:00,2820.90,1017048.90,1011815.70 
2010-03-19 17:00:00,2820.90,1017195.90,1011815.70 
2010-03-19 18:00:00,2820.90,1013491.50,1011815.70 
2010-03-22 11:00:00,2820.90,1012065.60,1011815.70 
2010-03-22 12:00:00,2820.90,1006626.60,1012212.60 
2010-03-22 13:00:00,2820.90,1001599.20,1012212.60 
2010-03-22 14:00:00,2820.90,1002407.70,1012212.60 
2010-03-22 15:00:00,2820.90,1000967.10,1012212.60 
2010-03-22 16:00:00,2820.90,1000246.80,1012212.60 
2010-03-22 17:00:00,2820.90,1003848.30,1012212.60 
2010-03-22 18:00:00,2820.90,1007435.10,1012212.60 
2010-03-23 11:00:00,2820.90,1008214.20,1012212.60 
2010-03-23 12:00:00,2820.90,1015446.60,1008361.20 
2010-03-23 13:00:00,2820.90,1015814.10,1008361.20 
2010-03-23 14:00:00,2820.90,1012815.30,1008361.20 
2010-03-23 15:00:00,2820.90,1010874.90,1008361.20 
2010-03-23 16:00:00,2820.90,1010654.40,1008361.20 
2010-03-23 17:00:00,2820.90,1009698.90,1008361.20 
2010-03-23 18:00:00,2820.90,1010110.50,1008361.20 
2010-03-24 11:00:00,2820.90,1011830.40,1008361.20 
2010-03-24 12:00:00,2820.90,1012638.90,1011977.40 
2010-03-24 13:00:00,2820.90,1011595.20,1011977.40 
2010-03-24 14:00:00,2820.90,1007538.00,1011977.40 
2010-03-24 15:00:00,2820.90,1009493.10,1011977.40 
2010-03-24 16:00:00,2820.90,1009919.40,1011977.40 
2010-03-24 17:00:00,2820.90,1009081.50,1011977.40 
2010-03-24 18:00:00,2820.90,1010198.70,1011977.40 
2010-03-25 11:00:00,2820.90,1010713.20,1011977.40 
2010-03-25 12:00:00,2820.90,1010786.70,1010860.20 
2010-03-25 13:00:00,2820.90,1012594.80,1010860.20 
2010-03-25 14:00:00,2820.90,1011815.70,1010860.20 
2010-03-25 15:00:00,2820.90,1012638.90,1010860.20 
2010-03-25 16:00:00,2820.90,1012227.30,1010860.20 
2010-03-25 17:00:00,2820.90,1012433.10,1010860.20 
2010-03-25 18:00:00,2820.90,1011095.40,1010860.20 
2010-03-26 11:00:00,2820.90,1013594.40,1010860.20 
2010-03-26 12:00:00,2820.90,1008905.10,1013741.40 
2010-03-26 13:00:00,2820.90,1010448.60,1013741.40 
2010-03-26 14:00:00,2820.90,1007199.90,1013741.40 
2010-03-26 15:00:00,2820.90,1008375.90,1013741.40 
2010-03-26 16:00:00,2820.90,1007317.50,1013741.40 
2010-03-26 17:00:00,2820.90,1004847.90,1013741.40 
2010-03-26 18:00:00,2820.90,1003377.90,1013741.40 
2010-03-29 10:00:00,2820.90,1005303.60,1013741.40 
2010-03-29 11:00:00,2820.90,1007052.90,1005450.60 
2010-03-29 12:00:00,2820.90,1007244.00,1005450.60 
2010-03-29 13:00:00,2820.90,1007126.40,1005450.60 
2010-03-29 14:00:00,2820.90,1007685.00,1005450.60 
2010-03-29 15:00:00,2820.90,1006420.80,1005450.60 
2010-03-29 16:00:00,2820.90,1004965.50,1005450.60 
